breed_name,gene_id,count_breed,count_total,Proportion
MONGOLIAN,ENSECAG00000017366,14,27,0.518518519
THOROUGHBRED,ENSECAG00000017341,12,25,0.48
QUARTER HORSE,ENSECAG00000017341,8,25,0.32
MONGOLIAN,ENSECAG00000017341,5,25,0.2
THOROUGHBRED,ENSECAG00000017297,16,29,0.551724138
QUARTER HORSE,ENSECAG00000017297,7,29,0.24137931
MONGOLIAN,ENSECAG00000017297,6,29,0.206896552
THOROUGHBRED,ENSECAG00000017265,6,62,0.096774194
QUARTER HORSE,ENSECAG00000017265,24,62,0.387096774
MONGOLIAN,ENSECAG00000017265,32,62,0.516129032
THOROUGHBRED,ENSECAG00000017253,24,49,0.489795918
QUARTER HORSE,ENSECAG00000017253,16,49,0.326530612
MONGOLIAN,ENSECAG00000017253,9,49,0.183673469
QUARTER HORSE,ENSECAG00000017249,9,19,0.473684211
MONGOLIAN,ENSECAG00000017249,10,19,0.526315789
THOROUGHBRED,ENSECAG00000017248,8,36,0.222222222
QUARTER HORSE,ENSECAG00000017248,8,36,0.222222222
MONGOLIAN,ENSECAG00000017248,20,36,0.555555556
THOROUGHBRED,ENSECAG00000017219,6,18,0.333333333
QUARTER HORSE,ENSECAG00000017219,9,18,0.5
MONGOLIAN,ENSECAG00000017219,3,18,0.166666667
THOROUGHBRED,ENSECAG00000017213,7,15,0.466666667
QUARTER HORSE,ENSECAG00000017213,8,15,0.533333333
THOROUGHBRED,ENSECAG00000017196,12,23,0.52173913
QUARTER HORSE,ENSECAG00000017196,5,23,0.217391304
MONGOLIAN,ENSECAG00000017196,6,23,0.260869565
THOROUGHBRED,ENSECAG00000017186,14,19,0.736842105
QUARTER HORSE,ENSECAG00000017186,5,19,0.263157895
THOROUGHBRED,ENSECAG00000017168,1,15,0.066666667
QUARTER HORSE,ENSECAG00000017168,3,15,0.2
MONGOLIAN,ENSECAG00000017168,11,15,0.733333333
THOROUGHBRED,ENSECAG00000017144,4,27,0.148148148
QUARTER HORSE,ENSECAG00000017144,12,27,0.444444444
MONGOLIAN,ENSECAG00000017144,11,27,0.407407407
THOROUGHBRED,ENSECAG00000017133,12,58,0.206896552
QUARTER HORSE,ENSECAG00000017133,21,58,0.362068966
MONGOLIAN,ENSECAG00000017133,25,58,0.431034483
THOROUGHBRED,ENSECAG00000017114,10,16,0.625
QUARTER HORSE,ENSECAG00000017114,6,16,0.375
THOROUGHBRED,ENSECAG00000017085,6,53,0.113207547
QUARTER HORSE,ENSECAG00000017085,12,53,0.226415094
MONGOLIAN,ENSECAG00000017085,35,53,0.660377358
THOROUGHBRED,ENSECAG00000017073,4,29,0.137931034
QUARTER HORSE,ENSECAG00000017073,7,29,0.24137931
MONGOLIAN,ENSECAG00000017073,18,29,0.620689655
THOROUGHBRED,ENSECAG00000017041,2,20,0.1
QUARTER HORSE,ENSECAG00000017041,3,20,0.15
MONGOLIAN,ENSECAG00000017041,15,20,0.75
THOROUGHBRED,ENSECAG00000017040,15,28,0.535714286
QUARTER HORSE,ENSECAG00000017040,9,28,0.321428571
MONGOLIAN,ENSECAG00000017040,4,28,0.142857143
THOROUGHBRED,ENSECAG00000017003,9,25,0.36
QUARTER HORSE,ENSECAG00000017003,10,25,0.4
MONGOLIAN,ENSECAG00000017003,6,25,0.24
THOROUGHBRED,ENSECAG00000016986,13,28,0.464285714
QUARTER HORSE,ENSECAG00000016986,9,28,0.321428571
MONGOLIAN,ENSECAG00000016986,6,28,0.214285714
THOROUGHBRED,ENSECAG00000016977,15,21,0.714285714
QUARTER HORSE,ENSECAG00000016977,3,21,0.142857143
MONGOLIAN,ENSECAG00000016977,3,21,0.142857143
THOROUGHBRED,ENSECAG00000016966,7,36,0.194444444
QUARTER HORSE,ENSECAG00000016966,13,36,0.361111111
MONGOLIAN,ENSECAG00000016966,16,36,0.444444444
THOROUGHBRED,ENSECAG00000016922,21,34,0.617647059
QUARTER HORSE,ENSECAG00000016922,11,34,0.323529412
MONGOLIAN,ENSECAG00000016922,2,34,0.058823529
THOROUGHBRED,ENSECAG00000016913,2,15,0.133333333
QUARTER HORSE,ENSECAG00000016913,8,15,0.533333333
MONGOLIAN,ENSECAG00000016913,5,15,0.333333333
THOROUGHBRED,ENSECAG00000016906,25,72,0.347222222
QUARTER HORSE,ENSECAG00000016906,25,72,0.347222222
MONGOLIAN,ENSECAG00000016906,22,72,0.305555556
QUARTER HORSE,ENSECAG00000016902,7,16,0.4375
MONGOLIAN,ENSECAG00000016902,9,16,0.5625
THOROUGHBRED,ENSECAG00000016879,12,40,0.3
QUARTER HORSE,ENSECAG00000016879,14,40,0.35
MONGOLIAN,ENSECAG00000016879,14,40,0.35
THOROUGHBRED,ENSECAG00000016857,11,25,0.44
QUARTER HORSE,ENSECAG00000016857,8,25,0.32
MONGOLIAN,ENSECAG00000016857,6,25,0.24
THOROUGHBRED,ENSECAG00000016847,26,65,0.4
QUARTER HORSE,ENSECAG00000016847,21,65,0.323076923
MONGOLIAN,ENSECAG00000016847,18,65,0.276923077
THOROUGHBRED,ENSECAG00000016838,12,44,0.272727273
QUARTER HORSE,ENSECAG00000016838,15,44,0.340909091
MONGOLIAN,ENSECAG00000016838,17,44,0.386363636
THOROUGHBRED,ENSECAG00000016816,13,35,0.371428571
QUARTER HORSE,ENSECAG00000016816,13,35,0.371428571
MONGOLIAN,ENSECAG00000016816,9,35,0.257142857
QUARTER HORSE,ENSECAG00000016804,5,19,0.263157895
MONGOLIAN,ENSECAG00000016804,14,19,0.736842105
THOROUGHBRED,ENSECAG00000016786,30,87,0.344827586
QUARTER HORSE,ENSECAG00000016786,23,87,0.264367816
MONGOLIAN,ENSECAG00000016786,34,87,0.390804598
THOROUGHBRED,ENSECAG00000016785,17,40,0.425
QUARTER HORSE,ENSECAG00000016785,16,40,0.4
MONGOLIAN,ENSECAG00000016785,7,40,0.175
THOROUGHBRED,ENSECAG00000016742,5,27,0.185185185
QUARTER HORSE,ENSECAG00000016742,12,27,0.444444444
MONGOLIAN,ENSECAG00000016742,10,27,0.37037037
THOROUGHBRED,ENSECAG00000016721,6,23,0.260869565
QUARTER HORSE,ENSECAG00000016721,3,23,0.130434783
MONGOLIAN,ENSECAG00000016721,14,23,0.608695652
THOROUGHBRED,ENSECAG00000016698,21,48,0.4375
QUARTER HORSE,ENSECAG00000016698,17,48,0.354166667
MONGOLIAN,ENSECAG00000016698,10,48,0.208333333
THOROUGHBRED,ENSECAG00000016697,9,53,0.169811321
QUARTER HORSE,ENSECAG00000016697,19,53,0.358490566
MONGOLIAN,ENSECAG00000016697,25,53,0.471698113
THOROUGHBRED,ENSECAG00000016696,13,42,0.30952381
QUARTER HORSE,ENSECAG00000016696,12,42,0.285714286
MONGOLIAN,ENSECAG00000016696,17,42,0.404761905
THOROUGHBRED,ENSECAG00000016684,22,60,0.366666667
QUARTER HORSE,ENSECAG00000016684,21,60,0.35
MONGOLIAN,ENSECAG00000016684,17,60,0.283333333
THOROUGHBRED,ENSECAG00000016652,11,36,0.305555556
QUARTER HORSE,ENSECAG00000016652,10,36,0.277777778
MONGOLIAN,ENSECAG00000016652,15,36,0.416666667
QUARTER HORSE,ENSECAG00000016638,1,16,0.0625
MONGOLIAN,ENSECAG00000016638,15,16,0.9375
THOROUGHBRED,ENSECAG00000016627,9,19,0.473684211
QUARTER HORSE,ENSECAG00000016627,1,19,0.052631579
MONGOLIAN,ENSECAG00000016627,9,19,0.473684211
QUARTER HORSE,ENSECAG00000016625,10,32,0.3125
MONGOLIAN,ENSECAG00000016625,22,32,0.6875
THOROUGHBRED,ENSECAG00000016624,12,23,0.52173913
QUARTER HORSE,ENSECAG00000016624,5,23,0.217391304
MONGOLIAN,ENSECAG00000016624,6,23,0.260869565
THOROUGHBRED,ENSECAG00000016619,15,76,0.197368421
QUARTER HORSE,ENSECAG00000016619,22,76,0.289473684
MONGOLIAN,ENSECAG00000016619,39,76,0.513157895
THOROUGHBRED,ENSECAG00000016613,13,60,0.216666667
QUARTER HORSE,ENSECAG00000016613,21,60,0.35
MONGOLIAN,ENSECAG00000016613,26,60,0.433333333
THOROUGHBRED,ENSECAG00000016598,23,82,0.280487805
QUARTER HORSE,ENSECAG00000016598,25,82,0.304878049
MONGOLIAN,ENSECAG00000016598,34,82,0.414634146
THOROUGHBRED,ENSECAG00000016577,30,91,0.32967033
QUARTER HORSE,ENSECAG00000016577,27,91,0.296703297
MONGOLIAN,ENSECAG00000016577,34,91,0.373626374
THOROUGHBRED,ENSECAG00000016574,10,19,0.526315789
QUARTER HORSE,ENSECAG00000016574,2,19,0.105263158
MONGOLIAN,ENSECAG00000016574,7,19,0.368421053
THOROUGHBRED,ENSECAG00000016565,25,90,0.277777778
QUARTER HORSE,ENSECAG00000016565,27,90,0.3
MONGOLIAN,ENSECAG00000016565,38,90,0.422222222
THOROUGHBRED,ENSECAG00000016545,5,17,0.294117647
QUARTER HORSE,ENSECAG00000016545,8,17,0.470588235
MONGOLIAN,ENSECAG00000016545,4,17,0.235294118
QUARTER HORSE,ENSECAG00000016534,12,25,0.48
MONGOLIAN,ENSECAG00000016534,13,25,0.52
THOROUGHBRED,ENSECAG00000016526,7,50,0.14
QUARTER HORSE,ENSECAG00000016526,15,50,0.3
MONGOLIAN,ENSECAG00000016526,28,50,0.56
THOROUGHBRED,ENSECAG00000016494,46,143,0.321678322
QUARTER HORSE,ENSECAG00000016494,46,143,0.321678322
MONGOLIAN,ENSECAG00000016494,51,143,0.356643357
THOROUGHBRED,ENSECAG00000016439,6,20,0.3
QUARTER HORSE,ENSECAG00000016439,3,20,0.15
MONGOLIAN,ENSECAG00000016439,11,20,0.55
QUARTER HORSE,ENSECAG00000016433,5,16,0.3125
MONGOLIAN,ENSECAG00000016433,11,16,0.6875
THOROUGHBRED,ENSECAG00000016430,2,24,0.083333333
QUARTER HORSE,ENSECAG00000016430,6,24,0.25
MONGOLIAN,ENSECAG00000016430,16,24,0.666666667
THOROUGHBRED,ENSECAG00000016408,11,25,0.44
QUARTER HORSE,ENSECAG00000016408,8,25,0.32
MONGOLIAN,ENSECAG00000016408,6,25,0.24
THOROUGHBRED,ENSECAG00000016390,6,25,0.24
QUARTER HORSE,ENSECAG00000016390,6,25,0.24
MONGOLIAN,ENSECAG00000016390,13,25,0.52
THOROUGHBRED,ENSECAG00000016385,11,25,0.44
QUARTER HORSE,ENSECAG00000016385,8,25,0.32
MONGOLIAN,ENSECAG00000016385,6,25,0.24
THOROUGHBRED,ENSECAG00000016380,24,43,0.558139535
QUARTER HORSE,ENSECAG00000016380,15,43,0.348837209
MONGOLIAN,ENSECAG00000016380,4,43,0.093023256
THOROUGHBRED,ENSECAG00000016372,15,42,0.357142857
QUARTER HORSE,ENSECAG00000016372,10,42,0.238095238
MONGOLIAN,ENSECAG00000016372,17,42,0.404761905
THOROUGHBRED,ENSECAG00000016360,38,110,0.345454545
QUARTER HORSE,ENSECAG00000016360,32,110,0.290909091
MONGOLIAN,ENSECAG00000016360,40,110,0.363636364
THOROUGHBRED,ENSECAG00000016331,22,66,0.333333333
QUARTER HORSE,ENSECAG00000016331,22,66,0.333333333
MONGOLIAN,ENSECAG00000016331,22,66,0.333333333
THOROUGHBRED,ENSECAG00000016310,15,61,0.245901639
QUARTER HORSE,ENSECAG00000016310,19,61,0.31147541
MONGOLIAN,ENSECAG00000016310,27,61,0.442622951
THOROUGHBRED,ENSECAG00000016282,35,113,0.309734513
QUARTER HORSE,ENSECAG00000016282,31,113,0.274336283
MONGOLIAN,ENSECAG00000016282,47,113,0.415929204
THOROUGHBRED,ENSECAG00000016277,23,68,0.338235294
QUARTER HORSE,ENSECAG00000016277,8,68,0.117647059
MONGOLIAN,ENSECAG00000016277,37,68,0.544117647
THOROUGHBRED,ENSECAG00000016257,10,20,0.5
QUARTER HORSE,ENSECAG00000016257,7,20,0.35
MONGOLIAN,ENSECAG00000016257,3,20,0.15
THOROUGHBRED,ENSECAG00000016246,6,21,0.285714286
QUARTER HORSE,ENSECAG00000016246,4,21,0.19047619
MONGOLIAN,ENSECAG00000016246,11,21,0.523809524
THOROUGHBRED,ENSECAG00000016241,14,43,0.325581395
QUARTER HORSE,ENSECAG00000016241,20,43,0.465116279
MONGOLIAN,ENSECAG00000016241,9,43,0.209302326
QUARTER HORSE,ENSECAG00000016238,9,18,0.5
MONGOLIAN,ENSECAG00000016238,9,18,0.5
MONGOLIAN,ENSECAG00000016219,15,15,1
QUARTER HORSE,ENSECAG00000016217,6,16,0.375
MONGOLIAN,ENSECAG00000016217,10,16,0.625
THOROUGHBRED,ENSECAG00000016193,24,74,0.324324324
QUARTER HORSE,ENSECAG00000016193,25,74,0.337837838
MONGOLIAN,ENSECAG00000016193,25,74,0.337837838
THOROUGHBRED,ENSECAG00000016168,21,50,0.42
QUARTER HORSE,ENSECAG00000016168,13,50,0.26
MONGOLIAN,ENSECAG00000016168,16,50,0.32
THOROUGHBRED,ENSECAG00000016147,20,72,0.277777778
QUARTER HORSE,ENSECAG00000016147,20,72,0.277777778
MONGOLIAN,ENSECAG00000016147,32,72,0.444444444
THOROUGHBRED,ENSECAG00000016138,10,32,0.3125
QUARTER HORSE,ENSECAG00000016138,8,32,0.25
MONGOLIAN,ENSECAG00000016138,14,32,0.4375
THOROUGHBRED,ENSECAG00000016136,22,49,0.448979592
QUARTER HORSE,ENSECAG00000016136,14,49,0.285714286
MONGOLIAN,ENSECAG00000016136,13,49,0.265306122
THOROUGHBRED,ENSECAG00000016109,12,25,0.48
QUARTER HORSE,ENSECAG00000016109,6,25,0.24
MONGOLIAN,ENSECAG00000016109,7,25,0.28
THOROUGHBRED,ENSECAG00000016099,8,27,0.296296296
QUARTER HORSE,ENSECAG00000016099,13,27,0.481481481
MONGOLIAN,ENSECAG00000016099,6,27,0.222222222
THOROUGHBRED,ENSECAG00000016047,6,45,0.133333333
QUARTER HORSE,ENSECAG00000016047,20,45,0.444444444
MONGOLIAN,ENSECAG00000016047,19,45,0.422222222
THOROUGHBRED,ENSECAG00000016036,7,36,0.194444444
QUARTER HORSE,ENSECAG00000016036,11,36,0.305555556
MONGOLIAN,ENSECAG00000016036,18,36,0.5
THOROUGHBRED,ENSECAG00000016010,21,47,0.446808511
QUARTER HORSE,ENSECAG00000016010,15,47,0.319148936
MONGOLIAN,ENSECAG00000016010,11,47,0.234042553
THOROUGHBRED,ENSECAG00000016003,21,53,0.396226415
QUARTER HORSE,ENSECAG00000016003,22,53,0.41509434
MONGOLIAN,ENSECAG00000016003,10,53,0.188679245
THOROUGHBRED,ENSECAG00000015997,2,18,0.111111111
QUARTER HORSE,ENSECAG00000015997,11,18,0.611111111
MONGOLIAN,ENSECAG00000015997,5,18,0.277777778
THOROUGHBRED,ENSECAG00000015983,3,18,0.166666667
QUARTER HORSE,ENSECAG00000015983,10,18,0.555555556
MONGOLIAN,ENSECAG00000015983,5,18,0.277777778
THOROUGHBRED,ENSECAG00000015975,17,42,0.404761905
QUARTER HORSE,ENSECAG00000015975,13,42,0.30952381
MONGOLIAN,ENSECAG00000015975,12,42,0.285714286
THOROUGHBRED,ENSECAG00000015961,18,64,0.28125
QUARTER HORSE,ENSECAG00000015961,27,64,0.421875
MONGOLIAN,ENSECAG00000015961,19,64,0.296875
THOROUGHBRED,ENSECAG00000015957,12,31,0.387096774
QUARTER HORSE,ENSECAG00000015957,10,31,0.322580645
MONGOLIAN,ENSECAG00000015957,9,31,0.290322581
THOROUGHBRED,ENSECAG00000015942,7,21,0.333333333
QUARTER HORSE,ENSECAG00000015942,10,21,0.476190476
MONGOLIAN,ENSECAG00000015942,4,21,0.19047619
THOROUGHBRED,ENSECAG00000015922,6,18,0.333333333
QUARTER HORSE,ENSECAG00000015922,6,18,0.333333333
MONGOLIAN,ENSECAG00000015922,6,18,0.333333333
THOROUGHBRED,ENSECAG00000015920,7,17,0.411764706
QUARTER HORSE,ENSECAG00000015920,4,17,0.235294118
MONGOLIAN,ENSECAG00000015920,6,17,0.352941176
THOROUGHBRED,ENSECAG00000015883,8,23,0.347826087
QUARTER HORSE,ENSECAG00000015883,4,23,0.173913043
MONGOLIAN,ENSECAG00000015883,11,23,0.47826087
THOROUGHBRED,ENSECAG00000015874,1,25,0.04
QUARTER HORSE,ENSECAG00000015874,8,25,0.32
MONGOLIAN,ENSECAG00000015874,16,25,0.64
THOROUGHBRED,ENSECAG00000015858,20,68,0.294117647
QUARTER HORSE,ENSECAG00000015858,20,68,0.294117647
MONGOLIAN,ENSECAG00000015858,28,68,0.411764706
THOROUGHBRED,ENSECAG00000015849,11,26,0.423076923
QUARTER HORSE,ENSECAG00000015849,6,26,0.230769231
MONGOLIAN,ENSECAG00000015849,9,26,0.346153846
THOROUGHBRED,ENSECAG00000015848,22,45,0.488888889
QUARTER HORSE,ENSECAG00000015848,4,45,0.088888889
MONGOLIAN,ENSECAG00000015848,19,45,0.422222222
THOROUGHBRED,ENSECAG00000015845,13,34,0.382352941
QUARTER HORSE,ENSECAG00000015845,4,34,0.117647059
MONGOLIAN,ENSECAG00000015845,17,34,0.5
THOROUGHBRED,ENSECAG00000015834,2,20,0.1
QUARTER HORSE,ENSECAG00000015834,5,20,0.25
MONGOLIAN,ENSECAG00000015834,13,20,0.65
THOROUGHBRED,ENSECAG00000015791,3,20,0.15
QUARTER HORSE,ENSECAG00000015791,8,20,0.4
MONGOLIAN,ENSECAG00000015791,9,20,0.45
THOROUGHBRED,ENSECAG00000015773,22,45,0.488888889
QUARTER HORSE,ENSECAG00000015773,18,45,0.4
MONGOLIAN,ENSECAG00000015773,5,45,0.111111111
THOROUGHBRED,ENSECAG00000015711,6,29,0.206896552
QUARTER HORSE,ENSECAG00000015711,16,29,0.551724138
MONGOLIAN,ENSECAG00000015711,7,29,0.24137931
THOROUGHBRED,ENSECAG00000015708,4,22,0.181818182
QUARTER HORSE,ENSECAG00000015708,15,22,0.681818182
MONGOLIAN,ENSECAG00000015708,3,22,0.136363636
THOROUGHBRED,ENSECAG00000015644,8,27,0.296296296
QUARTER HORSE,ENSECAG00000015644,3,27,0.111111111
MONGOLIAN,ENSECAG00000015644,16,27,0.592592593
THOROUGHBRED,ENSECAG00000015641,1,19,0.052631579
QUARTER HORSE,ENSECAG00000015641,6,19,0.315789474
MONGOLIAN,ENSECAG00000015641,12,19,0.631578947
THOROUGHBRED,ENSECAG00000015633,30,105,0.285714286
QUARTER HORSE,ENSECAG00000015633,34,105,0.323809524
MONGOLIAN,ENSECAG00000015633,41,105,0.39047619
QUARTER HORSE,ENSECAG00000015574,15,28,0.535714286
MONGOLIAN,ENSECAG00000015574,13,28,0.464285714
THOROUGHBRED,ENSECAG00000015567,11,64,0.171875
QUARTER HORSE,ENSECAG00000015567,19,64,0.296875
MONGOLIAN,ENSECAG00000015567,34,64,0.53125
THOROUGHBRED,ENSECAG00000015555,19,45,0.422222222
QUARTER HORSE,ENSECAG00000015555,16,45,0.355555556
MONGOLIAN,ENSECAG00000015555,10,45,0.222222222
THOROUGHBRED,ENSECAG00000015542,8,26,0.307692308
QUARTER HORSE,ENSECAG00000015542,7,26,0.269230769
MONGOLIAN,ENSECAG00000015542,11,26,0.423076923
THOROUGHBRED,ENSECAG00000015525,19,50,0.38
QUARTER HORSE,ENSECAG00000015525,16,50,0.32
MONGOLIAN,ENSECAG00000015525,15,50,0.3
THOROUGHBRED,ENSECAG00000015523,24,44,0.545454545
QUARTER HORSE,ENSECAG00000015523,18,44,0.409090909
MONGOLIAN,ENSECAG00000015523,2,44,0.045454545
THOROUGHBRED,ENSECAG00000015504,1,15,0.066666667
QUARTER HORSE,ENSECAG00000015504,5,15,0.333333333
MONGOLIAN,ENSECAG00000015504,9,15,0.6
THOROUGHBRED,ENSECAG00000015499,14,22,0.636363636
QUARTER HORSE,ENSECAG00000015499,5,22,0.227272727
MONGOLIAN,ENSECAG00000015499,3,22,0.136363636
THOROUGHBRED,ENSECAG00000015497,4,22,0.181818182
QUARTER HORSE,ENSECAG00000015497,13,22,0.590909091
MONGOLIAN,ENSECAG00000015497,5,22,0.227272727
THOROUGHBRED,ENSECAG00000015474,10,22,0.454545455
QUARTER HORSE,ENSECAG00000015474,5,22,0.227272727
MONGOLIAN,ENSECAG00000015474,7,22,0.318181818
THOROUGHBRED,ENSECAG00000015450,9,28,0.321428571
QUARTER HORSE,ENSECAG00000015450,10,28,0.357142857
MONGOLIAN,ENSECAG00000015450,9,28,0.321428571
THOROUGHBRED,ENSECAG00000015444,16,49,0.326530612
QUARTER HORSE,ENSECAG00000015444,21,49,0.428571429
MONGOLIAN,ENSECAG00000015444,12,49,0.244897959
THOROUGHBRED,ENSECAG00000015440,16,70,0.228571429
QUARTER HORSE,ENSECAG00000015440,18,70,0.257142857
MONGOLIAN,ENSECAG00000015440,36,70,0.514285714
THOROUGHBRED,ENSECAG00000015393,1,15,0.066666667
QUARTER HORSE,ENSECAG00000015393,3,15,0.2
MONGOLIAN,ENSECAG00000015393,11,15,0.733333333
THOROUGHBRED,ENSECAG00000015388,10,20,0.5
QUARTER HORSE,ENSECAG00000015388,9,20,0.45
MONGOLIAN,ENSECAG00000015388,1,20,0.05
THOROUGHBRED,ENSECAG00000015381,11,50,0.22
QUARTER HORSE,ENSECAG00000015381,17,50,0.34
MONGOLIAN,ENSECAG00000015381,22,50,0.44
THOROUGHBRED,ENSECAG00000015366,16,40,0.4
QUARTER HORSE,ENSECAG00000015366,15,40,0.375
MONGOLIAN,ENSECAG00000015366,9,40,0.225
THOROUGHBRED,ENSECAG00000015365,19,27,0.703703704
QUARTER HORSE,ENSECAG00000015365,5,27,0.185185185
MONGOLIAN,ENSECAG00000015365,3,27,0.111111111
THOROUGHBRED,ENSECAG00000015340,2,22,0.090909091
QUARTER HORSE,ENSECAG00000015340,7,22,0.318181818
MONGOLIAN,ENSECAG00000015340,13,22,0.590909091
THOROUGHBRED,ENSECAG00000015331,12,63,0.19047619
QUARTER HORSE,ENSECAG00000015331,20,63,0.317460317
MONGOLIAN,ENSECAG00000015331,31,63,0.492063492
THOROUGHBRED,ENSECAG00000015291,2,31,0.064516129
QUARTER HORSE,ENSECAG00000015291,7,31,0.225806452
MONGOLIAN,ENSECAG00000015291,22,31,0.709677419
THOROUGHBRED,ENSECAG00000015276,1,17,0.058823529
QUARTER HORSE,ENSECAG00000015276,10,17,0.588235294
MONGOLIAN,ENSECAG00000015276,6,17,0.352941176
THOROUGHBRED,ENSECAG00000015256,13,40,0.325
QUARTER HORSE,ENSECAG00000015256,13,40,0.325
MONGOLIAN,ENSECAG00000015256,14,40,0.35
THOROUGHBRED,ENSECAG00000015237,11,19,0.578947368
QUARTER HORSE,ENSECAG00000015237,4,19,0.210526316
MONGOLIAN,ENSECAG00000015237,4,19,0.210526316
THOROUGHBRED,ENSECAG00000015236,4,19,0.210526316
QUARTER HORSE,ENSECAG00000015236,8,19,0.421052632
MONGOLIAN,ENSECAG00000015236,7,19,0.368421053
THOROUGHBRED,ENSECAG00000015209,13,53,0.245283019
QUARTER HORSE,ENSECAG00000015209,19,53,0.358490566
MONGOLIAN,ENSECAG00000015209,21,53,0.396226415
THOROUGHBRED,ENSECAG00000015206,26,82,0.317073171
QUARTER HORSE,ENSECAG00000015206,24,82,0.292682927
MONGOLIAN,ENSECAG00000015206,32,82,0.390243902
THOROUGHBRED,ENSECAG00000015182,4,28,0.142857143
QUARTER HORSE,ENSECAG00000015182,8,28,0.285714286
MONGOLIAN,ENSECAG00000015182,16,28,0.571428571
THOROUGHBRED,ENSECAG00000015145,1,33,0.03030303
QUARTER HORSE,ENSECAG00000015145,14,33,0.424242424
MONGOLIAN,ENSECAG00000015145,18,33,0.545454545
THOROUGHBRED,ENSECAG00000015079,7,64,0.109375
QUARTER HORSE,ENSECAG00000015079,23,64,0.359375
MONGOLIAN,ENSECAG00000015079,34,64,0.53125
THOROUGHBRED,ENSECAG00000015063,14,66,0.212121212
QUARTER HORSE,ENSECAG00000015063,23,66,0.348484848
MONGOLIAN,ENSECAG00000015063,29,66,0.439393939
THOROUGHBRED,ENSECAG00000015054,28,74,0.378378378
QUARTER HORSE,ENSECAG00000015054,24,74,0.324324324
MONGOLIAN,ENSECAG00000015054,22,74,0.297297297
THOROUGHBRED,ENSECAG00000015053,20,30,0.666666667
QUARTER HORSE,ENSECAG00000015053,10,30,0.333333333
THOROUGHBRED,ENSECAG00000015043,25,62,0.403225806
QUARTER HORSE,ENSECAG00000015043,22,62,0.35483871
MONGOLIAN,ENSECAG00000015043,15,62,0.241935484
THOROUGHBRED,ENSECAG00000015015,8,19,0.421052632
QUARTER HORSE,ENSECAG00000015015,2,19,0.105263158
MONGOLIAN,ENSECAG00000015015,9,19,0.473684211
THOROUGHBRED,ENSECAG00000014998,13,54,0.240740741
QUARTER HORSE,ENSECAG00000014998,16,54,0.296296296
MONGOLIAN,ENSECAG00000014998,25,54,0.462962963
THOROUGHBRED,ENSECAG00000014974,16,29,0.551724138
QUARTER HORSE,ENSECAG00000014974,6,29,0.206896552
MONGOLIAN,ENSECAG00000014974,7,29,0.24137931
THOROUGHBRED,ENSECAG00000014963,6,34,0.176470588
QUARTER HORSE,ENSECAG00000014963,15,34,0.441176471
MONGOLIAN,ENSECAG00000014963,13,34,0.382352941
THOROUGHBRED,ENSECAG00000014954,16,20,0.8
QUARTER HORSE,ENSECAG00000014954,4,20,0.2
THOROUGHBRED,ENSECAG00000014905,22,135,0.162962963
QUARTER HORSE,ENSECAG00000014905,44,135,0.325925926
MONGOLIAN,ENSECAG00000014905,69,135,0.511111111
THOROUGHBRED,ENSECAG00000014891,12,71,0.169014085
QUARTER HORSE,ENSECAG00000014891,26,71,0.366197183
MONGOLIAN,ENSECAG00000014891,33,71,0.464788732
THOROUGHBRED,ENSECAG00000014869,7,17,0.411764706
QUARTER HORSE,ENSECAG00000014869,10,17,0.588235294
THOROUGHBRED,ENSECAG00000014822,13,24,0.541666667
QUARTER HORSE,ENSECAG00000014822,7,24,0.291666667
MONGOLIAN,ENSECAG00000014822,4,24,0.166666667
THOROUGHBRED,ENSECAG00000014775,13,19,0.684210526
QUARTER HORSE,ENSECAG00000014775,4,19,0.210526316
MONGOLIAN,ENSECAG00000014775,2,19,0.105263158
THOROUGHBRED,ENSECAG00000014772,21,67,0.313432836
QUARTER HORSE,ENSECAG00000014772,19,67,0.28358209
MONGOLIAN,ENSECAG00000014772,27,67,0.402985075
THOROUGHBRED,ENSECAG00000014764,13,35,0.371428571
QUARTER HORSE,ENSECAG00000014764,8,35,0.228571429
MONGOLIAN,ENSECAG00000014764,14,35,0.4
THOROUGHBRED,ENSECAG00000014746,9,58,0.155172414
QUARTER HORSE,ENSECAG00000014746,13,58,0.224137931
MONGOLIAN,ENSECAG00000014746,36,58,0.620689655
THOROUGHBRED,ENSECAG00000014712,5,16,0.3125
QUARTER HORSE,ENSECAG00000014712,2,16,0.125
MONGOLIAN,ENSECAG00000014712,9,16,0.5625
QUARTER HORSE,ENSECAG00000014680,9,20,0.45
MONGOLIAN,ENSECAG00000014680,11,20,0.55
THOROUGHBRED,ENSECAG00000014650,17,49,0.346938776
QUARTER HORSE,ENSECAG00000014650,20,49,0.408163265
MONGOLIAN,ENSECAG00000014650,12,49,0.244897959
QUARTER HORSE,ENSECAG00000014614,12,30,0.4
MONGOLIAN,ENSECAG00000014614,18,30,0.6
THOROUGHBRED,ENSECAG00000014587,25,80,0.3125
QUARTER HORSE,ENSECAG00000014587,27,80,0.3375
MONGOLIAN,ENSECAG00000014587,28,80,0.35
THOROUGHBRED,ENSECAG00000014557,19,82,0.231707317
QUARTER HORSE,ENSECAG00000014557,24,82,0.292682927
MONGOLIAN,ENSECAG00000014557,39,82,0.475609756
QUARTER HORSE,ENSECAG00000014554,12,25,0.48
MONGOLIAN,ENSECAG00000014554,13,25,0.52
